Short name,Unnamed: 1,pmCellDowntimeMan,ERCS_LTE_Traffic_Vol_DL,ERCS_LTE_Traffic_Vol_UL,ERCS_LTE_MOD_UL_64QAM_Usage_Rate_aa,ERCS_LTE_ENDC_SSR,ERCS_LTE_RA_SR_%,ERCS_LTE_DL_Latency_ms,ERCS_LTE_eRAB_CDR,ERCS_LTE_MOD_DL_256QAM_Usage_Rate,ERCS_LTE_Availability,ERCS_LTE_CSFB_SR,ERCS_LTE_DL_User_Throughput_Mbps,ERCS_LTE_Acc_InitialErabSetupSuccRate ,ERCS_LTE_Acc_S1SigEstabSuccRate,ERCS_LTE_Acc_InitialUEContextEstabSuccRate,ERCS_LTE_Acc_RrcConnSetupSuccRate,ERCS_LTE_S1_Succ,ERCS_LTE_Paging_Discarded,ERCS_LTE_CSFB_3G_Att,ERCS_LTE_CSFB_2G_Att,ERCS_LTE_DL_Cell_Throughput_Mbps,ERCS_LTE_UL_Cell_Throughput_Mbps,ERCS_LTE_eRAB_Drops,ERCS_LTE_Peak_Number_Active_UEs_UL,ERCS_LTE_MOD_DL_16QAM_Usage_Rate,ERCS_LTE_MOD_DL_64QAM_Usage_Rate,ERCS_LTE_MOD_DL_QPSK_Usage_Rate,ERCS_LTE_MOD_UL_QPSK_Usage_Rate,ERCS_LTE_MOD_UL_16QAM_Usage_Rate,ERCS_LTE_Paging Discard Rate,ERCS_LTE_DL HARQ 64QAM Usage Rate,ERCS_LTE_DL HARQ QPSK Usage Rate,ERCS_LTE_DL HARQ 16QAM Usage Rate,ERCS_LTE_IntraFreq Prep Success Rate,ERCS_LTE_IntraFreq Success Rate,ERCS_LTE_UL PRB Utilisation,ERCS_LTE_DL PRB Utilisation,ERCS_LTE_UL_enodeB_Throughput_Mbps,ERCS_LTE_RRC_Avg_Peak_Number_Connected_Users,ERCS_LTE_UL_User_Throughput_Mbps_OK,ERCS_LTE_Peak_Number_Active_UEs_DL,Ericsson_LTE_Avg_CQI,ERCS_LTE_eRAB_Succ,ERCS_LTE_eRAB_Attempts,pmRadioUeRepCqiDistr.10,pmRadioUeRepCqiDistr.12,pmRadioUeRepCqiDistr.11,pmRadioUeRepCqiDistr.8,pmRadioUeRepCqiDistr.9,pmRadioUeRepCqiDistr.2,pmRadioUeRepCqiDistr.3,pmRadioUeRepCqiDistr.4,pmRadioUeRepCqiDistr.5,pmRadioUeRepCqiDistr.0,pmRadioUeRepCqiDistr.1,pmRadioUeRepCqiDistr.13,pmRadioUeRepCqiDistr.14,pmRadioUeRepCqiDistr.15,pmRadioUeRepCqiDistr.6,pmRadioUeRepCqiDistr.7,pmRadioUeRepCqiDistr2.15,pmRadioUeRepCqiDistr2.10,pmRadioUeRepCqiDistr2.14,pmRadioUeRepCqiDistr2.13,pmRadioUeRepCqiDistr2.12,pmRadioUeRepCqiDistr2.11,pmRadioUeRepCqiDistr2.0,pmRadioUeRepCqiDistr2.1,pmRadioUeRepCqiDistr2.6,pmRadioUeRepCqiDistr2.7,pmRadioUeRepCqiDistr2.4,pmRadioUeRepCqiDistr2.5,pmRadioUeRepCqiDistr2.8,pmRadioUeRepCqiDistr2.9,pmRadioUeRepCqiDistr2.2,pmRadioUeRepCqiDistr2.3,pmRadioUeRepCqiDistr3.4,pmRadioUeRepCqiDistr3.3,pmRadioUeRepCqiDistr3.2,pmRadioUeRepCqiDistr3.1,pmRadioUeRepCqiDistr3.8,pmRadioUeRepCqiDistr3.7,pmRadioUeRepCqiDistr3.6,pmRadioUeRepCqiDistr3.5,pmRadioUeRepCqiDistr3.12,pmRadioUeRepCqiDistr3.11,pmRadioUeRepCqiDistr3.10,pmRadioUeRepCqiDistr3.9,pmRadioUeRepCqiDistr4.0,pmRadioUeRepCqiDistr3.15,pmRadioUeRepCqiDistr3.14,pmRadioUeRepCqiDistr3.13,pmRadioUeRepCqiDistr3.0,pmRadioUeRepCqiDistr4.4,pmRadioUeRepCqiDistr4.3,pmRadioUeRepCqiDistr4.2,pmRadioUeRepCqiDistr4.1,pmRadioUeRepCqiDistr4.8,pmRadioUeRepCqiDistr4.7,pmRadioUeRepCqiDistr4.6,pmRadioUeRepCqiDistr4.5,pmRadioUeRepCqiDistr4.12,pmRadioUeRepCqiDistr4.11,pmRadioUeRepCqiDistr4.10,pmRadioUeRepCqiDistr4.9,pmRadioUeRepCqiDistr4.15,pmRadioUeRepCqiDistr4.14,pmRadioUeRepCqiDistr4.13,pmUeCtxtRelSCGsm,pmUeCtxtRelSCWcdma,pmHoExeSuccLteInterF,pmHoPrepAttLteInterF,pmHoExeAttLteIntraF,pmHoExeAttLteInterF,pmHoPrepAttLteIntraF,pmHoExeSuccLteIntraF,pmHoPrepSuccLteIntraF,pmHoPrepSuccLteInterF,pmRrcConnEstabAtt,4G_E_RRC_Connected_Users_Avg,ERCS_LTE_DL_Latency,pmPdcpLatPktTransDl,pmPdcpLatTimeDl,pmFlexPdcpLatPktTransDl,pmFlexPdcpLatTimeDl,pmErabRelMmeActUnspecified,pmErabEstabFailInitLic,pmErabRelMmeActEutra,pmErabRelMmeActUserInactivity,pmErabRelAbnormalEnbActPe,pmUeCtxtRelMme,pmUeCtxtRelNormalEnb,pmErabRelAbnormalEnbAct,pmErabRelAbnormalEnbActCdt,pmErabRelAbnormalEnbActHo,pmErabRelAbnormalEnbActHpr,pmErabRelAbnormalEnbActTnFail,pmErabRelAbnormalEnbActUeLost,pmUeCtxtRelAbnormalMmeAct,pmErabRelAbnormalMmeAct,pmErabRelMmeActHo,pmUeCtxtRelAbnormalMme,pmLbMeasuredUe,pmHoExeAttLteInterFLb,pmHoExeSuccLteInterFLb,pmHoPrepSuccLteInterFLb,pmLbQualifiedUe,pmLbQualifiedUe.1,pmHoExeAttLteInterFLb.1,pmHoExeSuccLteInterFLb.1,pmUeCtxtRelCsfbGsm,pmUeCtxtRelCsfbWcdma,pmUeCtxtEstabAttCsfb,pmUeCtxtModAttCsfb,ERCS_LTE_InterFreq Success Rate,ERCS_LTE_InterFreq Exec Success Rate,ERCS_LTE_InterFreq Prep Success Rate,pmPdcpVolDlDrb,pmPdcpVolDlDrbLastTTI,pmUeThpTimeDl,pmErabRelMme,pmErabRelNormalEnb,pmErabRelAbnormalEnb
,01-Nov-23,1089382.0,89.665 Tb,15.052 Tb,19.23%,99.49%,75.34%,24180 ms,1.39%,1.0 % mod,99.23%,98.14%,1.51 Mbps,99.62%,99.91%,99.63%,99.92%,173175079.0,0.0,8713965.0,4048.0,17329.8 Mbps,2.1 Mbps,2400149.0,21372 ues,31.4 % mod,20.8 % mod,47.8 % mod,49.14%,50.86%,0.00%,20.80%,47.77%,31.43%,99.97%,98.61%,14.74%,45.10%,27.0 Mbps,52029 Ues,0.7,37854 Ues,8.41,166243944.0,166873240.0,4287344440.0,2844962164.0,3649916272.0,5578288583.0,5858840378.0,279464610.0,839591405.0,1994731472.0,3943384466.0,502079311.0,160965161.0,1933876236.0,1016228753.0,1453516282.0,5122916441.0,5558179573.0,1145861383.0,2515724880.0,746200378.0,1252574184.0,1730336997.0,2314443837.0,25352935.0,68068139.0,2609076842.0,2869233311.0,833793619.0,1790085144.0,3175557681.0,3246368228.0,107208385.0,377630547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881648.0,1773550.0,1819837.0,13795773.0,1818938.0,13800523.0,13605647.0,13795821.0,1818935.0,173665253.0,35201.0,6.6,17329968535.0,114000000000.0,,,13.0,0.0,2195213.0,0.0,0.0,20404872.0,155243211.0,178005.0,2046.0,3731.0,1.0,23.0,170390.0,2203157.0,2222144.0,9796.0,5434450.0,28897534.0,2067.0,2058.0,2067.0,10067.0,,2067.0,2058.0,4048.0,8713965.0,4889785.0,4012834.0,97.46%,97.51%,99.95%,700000000000.0,111000000000.0,391000000000.0,9346964.0,163618029.0,255013.0
,02-Nov-23,1079645.0,95.470 Tb,15.935 Tb,18.88%,99.57%,75.42%,22452 ms,1.42%,1.1 % mod,99.20%,98.13%,1.30 Mbps,99.62%,99.92%,99.63%,99.92%,176070019.0,0.0,9428418.0,4633.0,17582.7 Mbps,2.1 Mbps,2495641.0,21724 ues,31.5 % mod,20.6 % mod,47.9 % mod,48.68%,51.32%,0.00%,20.55%,47.93%,31.51%,99.95%,98.44%,15.21%,47.55%,29.2 Mbps,53536 Ues,0.67,41112 Ues,8.38,168583018.0,169228151.0,4833249660.0,3124647492.0,4077596439.0,6299334666.0,6592048826.0,299914466.0,944438397.0,2220158481.0,4470298124.0,566468286.0,171026488.0,2111389998.0,1101688141.0,1551426800.0,5805362311.0,6309652358.0,1222548633.0,2851789850.0,787352342.0,1360110097.0,1899768730.0,2574674936.0,25762030.0,73545626.0,3008879299.0,3300870369.0,961659214.0,2057371349.0,3638936168.0,3693228877.0,119414882.0,429311230.0,9.0,8.0,8.0,1.0,16.0,29.0,24.0,9.0,9.0,7.0,20.0,9.0,0.0,32.0,10.0,11.0,4.0,3.0,0.0,0.0,0.0,1.0,8.0,8.0,5.0,1.0,0.0,6.0,5.0,1.0,4.0,0.0,0.0,1038261.0,1771230.0,1813291.0,13090220.0,1810063.0,13097904.0,12891406.0,13090271.0,1810067.0,176582170.0,36614.0,6.85,17896048655.0,122000000000.0,,,14.0,0.0,2293527.0,0.0,0.0,21023421.0,157252972.0,176678.0,1671.0,3910.0,0.0,490.0,169056.0,2298341.0,2318963.0,10253.0,5501500.0,29381715.0,2399.0,2385.0,2399.0,9230.0,,2399.0,2385.0,4633.0,9428418.0,5557609.0,4091117.0,97.69%,97.85%,99.83%,746000000000.0,114000000000.0,484000000000.0,9533362.0,165611406.0,257708.0
,03-Nov-23,1484241.0,98.414 Tb,16.779 Tb,18.78%,99.46%,74.90%,23960 ms,1.54%,1.0 % mod,99.07%,98.12%,1.22 Mbps,99.63%,99.87%,99.64%,99.93%,179746747.0,0.0,9060036.0,4181.0,17571.8 Mbps,2.1 Mbps,2769751.0,22289 ues,31.5 % mod,20.3 % mod,48.3 % mod,49.32%,50.68%,0.00%,20.28%,48.26%,31.47%,99.72%,98.16%,15.65%,48.99%,29.8 Mbps,55274 Ues,0.63,41255 Ues,8.34,172630867.0,173274875.0,5026249315.0,3233948929.0,4236231026.0,6669749096.0,6939638100.0,319936218.0,999266874.0,2385650176.0,4793206484.0,595492301.0,181726794.0,2166515386.0,1132533796.0,1584251612.0,6173360545.0,6679387003.0,1225044880.0,2955815192.0,801574408.0,1403447083.0,1963089710.0,2662335093.0,26450352.0,80084123.0,3211608534.0,3489040383.0,1017685270.0,2207696244.0,3827863450.0,3883434297.0,127939053.0,459063151.0,7.0,4.0,2.0,3.0,14.0,15.0,2.0,4.0,0.0,50.0,19.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,20.0,3.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,1.0,0.0,992362.0,1764440.0,1804854.0,13668269.0,1800579.0,13707694.0,13450695.0,13668320.0,1800580.0,180325257.0,38248.0,7.07,18448713004.0,130000000000.0,,,15.0,0.0,2544792.0,0.0,0.0,21170829.0,160923959.0,197479.0,1666.0,4508.0,0.0,16.0,189691.0,2549245.0,2572272.0,11016.0,5909603.0,29986791.0,2733.0,2709.0,2733.0,10885.0,,2733.0,2709.0,4181.0,9060036.0,5225229.0,4054150.0,97.85%,97.99%,99.85%,769000000000.0,113000000000.0,539000000000.0,9897959.0,169436840.0,281217.0
,04-Nov-23,1262536.0,96.790 Tb,16.195 Tb,19.63%,99.42%,75.15%,22759 ms,1.43%,1.0 % mod,99.29%,98.11%,1.39 Mbps,99.63%,99.84%,99.63%,99.88%,178571155.0,0.0,9113403.0,4447.0,17688.5 Mbps,2.1 Mbps,2545669.0,22228 ues,31.6 % mod,20.4 % mod,48.0 % mod,49.10%,50.90%,0.00%,20.43%,47.96%,31.61%,99.45%,97.87%,15.24%,48.14%,27.3 Mbps,54018 Ues,0.68,36388 Ues,8.38,171436295.0,172080977.0,4736957633.0,3083131654.0,4032250389.0,6227120420.0,6506668003.0,302514626.0,920685982.0,2179037964.0,4406146861.0,544695814.0,175169430.0,2061544425.0,1082883408.0,1536123262.0,5688376419.0,6184186551.0,1188635680.0,2771062096.0,765597330.0,1338789570.0,1887065635.0,2532213884.0,26592305.0,77507523.0,2955377377.0,3229396233.0,951952083.0,2048620936.0,3546741890.0,3620801161.0,120109973.0,431696883.0,16.0,8.0,2.0,1.0,14.0,9.0,26.0,32.0,7.0,9.0,26.0,58.0,0.0,5.0,9.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964679.0,1782842.0,1817590.0,13822846.0,1812628.0,13901662.0,13598890.0,13822903.0,1812627.0,179297946.0,36871.0,6.77,17812890819.0,121000000000.0,,,29.0,0.0,2332079.0,0.0,0.0,20968387.0,160063560.0,178919.0,3070.0,4127.0,0.0,332.0,169678.0,2345031.0,2366750.0,10508.0,5772444.0,29961158.0,3018.0,3012.0,3018.0,10913.0,,3018.0,3012.0,4447.0,9113403.0,5289695.0,4039744.0,98.16%,98.36%,99.80%,756000000000.0,111000000000.0,464000000000.0,9695193.0,168563839.0,257640.0
,06-Nov-23,1555615.0,90.689 Tb,15.534 Tb,19.52%,99.77%,74.40%,24668 ms,1.52%,1.0 % mod,98.97%,97.95%,1.47 Mbps,99.62%,99.88%,99.63%,99.90%,174654974.0,0.0,8956843.0,3688.0,∞ Mbps,2.1 Mbps,2618403.0,22813 ues,31.4 % mod,20.4 % mod,48.2 % mod,49.75%,50.25%,0.00%,20.37%,48.24%,31.39%,99.64%,98.11%,14.94%,45.40%,28.4 Mbps,52452 Ues,0.66,48013 Ues,8.39,167192152.0,167833044.0,4370395338.0,2871122302.0,3712609849.0,5626367823.0,5907335423.0,282995332.0,838140528.0,1992338454.0,3968400979.0,517383257.0,163043382.0,1937989118.0,1020859829.0,1452807485.0,5143715461.0,5592858068.0,1137630878.0,2525878625.0,732670235.0,1258498721.0,1740813496.0,2310667055.0,24980648.0,71055809.0,2622526285.0,2893526842.0,835535568.0,1792695643.0,3218867981.0,3261489064.0,109903237.0,381249705.0,2.0,2.0,3.0,0.0,2.0,11.0,6.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,12.0,3.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,897767.0,1738832.0,1788046.0,13994704.0,1785087.0,14045573.0,13770572.0,13994781.0,1785084.0,175298689.0,35626.0,6.76,17895834639.0,121000000000.0,,,12.0,0.0,2273383.0,0.0,0.0,20643023.0,154714316.0,192040.0,3000.0,3798.0,0.0,610.0,177322.0,2402501.0,2426363.0,10236.0,5539066.0,29294034.0,1555.0,1552.0,1555.0,6281.0,,1555.0,1552.0,3688.0,8956843.0,5010740.0,3998909.0,97.31%,97.42%,99.88%,708000000000.0,109000000000.0,409000000000.0,9412984.0,162954134.0,270498.0
,07-Nov-23,1305632.0,91.479 Tb,15.937 Tb,19.09%,99.83%,74.54%,25244 ms,1.54%,1.0 % mod,98.93%,98.44%,1.38 Mbps,99.66%,99.91%,99.67%,99.84%,178304872.0,0.0,8781069.0,3908.0,17005.2 Mbps,2.2 Mbps,2706488.0,22198 ues,31.2 % mod,20.2 % mod,48.5 % mod,48.82%,51.18%,0.00%,20.21%,48.55%,31.24%,99.58%,98.01%,15.05%,45.92%,23.0 Mbps,53050 Ues,0.71,40684 Ues,8.37,170718530.0,171305467.0,4443684620.0,2928163214.0,3796069991.0,5804997934.0,6051999789.0,303285986.0,890215621.0,2077133427.0,4136850027.0,518048630.0,175156113.0,1988605355.0,1046866529.0,1479299157.0,5318139817.0,5749082843.0,1155116479.0,2588074795.0,745985751.0,1297682770.0,1786099207.0,2384073782.0,29551866.0,74932883.0,2683728678.0,2947509294.0,869915724.0,1845465017.0,3298239612.0,3326326266.0,115887524.0,399226744.0,2.0,2.0,1.0,0.0,12.0,21.0,9.0,8.0,6.0,7.0,7.0,7.0,0.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,889312.0,1736265.0,1784357.0,14359403.0,1777936.0,14419167.0,14120423.0,14359461.0,1777937.0,179014791.0,36251.0,6.76,17936965024.0,121000000000.0,,,23.0,0.0,2347292.0,0.0,0.0,21062556.0,157696627.0,184399.0,1527.0,3851.0,0.0,151.0,170754.0,2497984.0,2522089.0,10695.0,5641446.0,29328198.0,0.0,0.0,0.0,0.0,,0.0,0.0,3908.0,8781069.0,4838498.0,3888075.0,97.32%,97.67%,99.64%,714000000000.0,111000000000.0,437000000000.0,9596872.0,166129000.0,256162.0
,08-Nov-23,1126475.0,94.304 Tb,16.088 Tb,18.67%,99.82%,74.45%,25047 ms,1.54%,0.9 % mod,98.98%,98.98%,1.24 Mbps,99.70%,99.87%,99.71%,99.87%,188047256.0,1476.0,9493981.0,4205.0,17149.3 Mbps,2.2 Mbps,2856898.0,21996 ues,31.1 % mod,19.6 % mod,49.2 % mod,48.27%,51.73%,0.00%,19.63%,49.22%,31.15%,99.50%,97.75%,15.17%,48.33%,29.4 Mbps,54607 Ues,0.71,53730 Ues,8.28,180387317.0,180937843.0,4665743679.0,3015107976.0,3950014333.0,6160621117.0,6424795651.0,340486707.0,1023831697.0,2375959029.0,4652909952.0,568187472.0,203540181.0,2010079597.0,1049880668.0,1465832911.0,5851213700.0,6267634407.0,1115771974.0,2672227368.0,734756493.0,1273517062.0,1790131260.0,2422258071.0,27947387.0,86226463.0,2902461708.0,3138954504.0,977222670.0,2031758344.0,3456659209.0,3495052361.0,129818514.0,449998129.0,19.0,9.0,0.0,2.0,298.0,157.0,39.0,19.0,52.0,114.0,158.0,168.0,1.0,17.0,18.0,28.0,2.0,0.0,0.0,0.0,1.0,7.0,10.0,9.0,0.0,2.0,2.0,7.0,21.0,0.0,1.0,1.0,0.0,853357.0,1758874.0,1796368.0,14789046.0,1790580.0,14862944.0,14523299.0,14789102.0,1790580.0,188819946.0,37309.0,7.07,17099332492.0,121000000000.0,,,13.0,0.0,2509847.0,0.0,0.0,21885184.0,166681862.0,196963.0,1959.0,4076.0,0.0,848.0,181618.0,2634194.0,2659935.0,11507.0,6012698.0,29298973.0,0.0,0.0,0.0,0.0,,0.0,0.0,4205.0,9493981.0,5287544.0,4020478.0,97.90%,98.23%,99.67%,736000000000.0,109000000000.0,507000000000.0,10041710.0,175530972.0,273685.0
,09-Nov-23,1027768.0,90.759 Tb,15.214 Tb,19.25%,99.75%,73.88%,25413 ms,1.57%,0.9 % mod,99.11%,98.95%,1.32 Mbps,99.70%,99.86%,99.71%,99.87%,181743175.0,0.0,9154521.0,4690.0,17030.8 Mbps,2.1 Mbps,2798510.0,22661 ues,31.1 % mod,19.7 % mod,49.2 % mod,48.08%,51.92%,0.00%,19.68%,49.17%,31.15%,99.30%,97.62%,14.72%,46.56%,22.0 Mbps,52625 Ues,0.7,40034 Ues,8.3,172945877.0,173468309.0,4432925948.0,2884668889.0,3750685821.0,5834528725.0,6085960828.0,318979400.0,958530913.0,2212187264.0,4331102992.0,555638668.0,188607237.0,1945866088.0,1026911358.0,1427046357.0,5470516841.0,5824353119.0,1098359168.0,2541103068.0,710417519.0,1238690786.0,1726327305.0,2321663866.0,28179243.0,81623792.0,2726687079.0,2983350087.0,921462018.0,1892393541.0,3271928996.0,3316924422.0,122918007.0,424175384.0,76.0,43.0,11.0,10.0,620.0,501.0,184.0,72.0,169.0,309.0,651.0,440.0,2.0,19.0,26.0,75.0,6.0,19.0,8.0,5.0,4.0,1.0,8.0,28.0,11.0,10.0,11.0,17.0,13.0,3.0,7.0,7.0,0.0,798530.0,1728618.0,1768590.0,14569182.0,1762707.0,14670498.0,14312066.0,14569240.0,1762706.0,182513598.0,35586.0,6.85,17102712625.0,117000000000.0,,,29.0,0.0,2471432.0,0.0,0.0,22421534.0,159598819.0,196255.0,2256.0,4127.0,0.0,360.0,182656.0,2578676.0,2602255.0,10970.0,5956941.0,28779096.0,0.0,0.0,0.0,0.0,,0.0,0.0,4690.0,9154521.0,5057835.0,3887400.0,97.74%,98.07%,99.67%,709000000000.0,107000000000.0,457000000000.0,9622548.0,167989162.0,277298.0
,10-Nov-23,1709410.0,90.739 Tb,15.358 Tb,19.84%,99.78%,73.63%,24067 ms,1.60%,1.0 % mod,98.88%,99.08%,1.43 Mbps,99.70%,99.89%,99.71%,99.86%,179438336.0,23049.0,9270417.0,5343.0,17071.0 Mbps,2.2 Mbps,2814840.0,21640 ues,31.3 % mod,19.9 % mod,48.8 % mod,47.84%,52.16%,0.00%,19.92%,48.80%,31.29%,99.73%,98.00%,14.67%,46.31%,25.8 Mbps,52201 Ues,0.71,38980 Ues,8.33,171338093.0,171862263.0,4319337926.0,2797970860.0,3643650731.0,5652589224.0,5891059764.0,314351295.0,917440472.0,2129602121.0,4165515469.0,560666706.0,186661781.0,1884092663.0,1006633681.0,1398970457.0,5278049008.0,5640330419.0,1093845702.0,2486695844.0,699718545.0,1211189158.0,1674929178.0,2242125783.0,28068583.0,80205340.0,2646897759.0,2909088064.0,878898378.0,1852271717.0,3195360743.0,3227451066.0,118496704.0,401015081.0,32.0,12.0,9.0,8.0,16.0,16.0,22.0,56.0,63.0,21.0,29.0,6.0,30.0,19.0,22.0,54.0,41.0,15.0,1.0,3.0,0.0,15.0,11.0,10.0,22.0,1.0,3.0,4.0,5.0,1.0,1.0,0.0,0.0,886522.0,1784270.0,1819649.0,15099580.0,1817890.0,15139893.0,14826325.0,15099646.0,1817892.0,180182352.0,35210.0,6.78,17282401828.0,117000000000.0,,,16.0,0.0,2444192.0,0.0,0.0,21515916.0,157882575.0,197495.0,1896.0,3517.0,0.0,348.0,182860.0,2591168.0,2617345.0,10317.0,5810205.0,28623109.0,0.0,0.0,0.0,0.0,,0.0,0.0,5343.0,9270417.0,5068150.0,3962056.0,98.08%,98.16%,99.92%,709000000000.0,108000000000.0,419000000000.0,9596540.0,166202901.0,271388.0
,11-Nov-23,1658661.0,90.391 Tb,15.729 Tb,19.44%,99.89%,74.13%,25130 ms,1.58%,1.0 % mod,98.82%,98.94%,1.29 Mbps,99.68%,99.86%,99.70%,99.92%,175064231.0,0.0,9555760.0,3904.0,17079.7 Mbps,2.2 Mbps,2688785.0,21011 ues,31.0 % mod,19.9 % mod,49.1 % mod,48.23%,51.77%,0.00%,19.92%,49.12%,30.97%,99.58%,97.81%,14.96%,45.93%,26.9 Mbps,51357 Ues,0.76,61352 Ues,8.33,166518127.0,167045797.0,4348342100.0,2838521874.0,3688790369.0,5763166037.0,6000360859.0,321333156.0,947700905.0,2181821058.0,4316514098.0,563231734.0,186640576.0,1926895038.0,1002896443.0,1400757304.0,5444353386.0,5783097750.0,1083111738.0,2542547297.0,705914576.0,1224564783.0,1706508060.0,2297805051.0,27001054.0,79327031.0,2720389073.0,2967640909.0,910462233.0,1902930357.0,3261905798.0,3326080194.0,119367137.0,417405469.0,36.0,24.0,12.0,4.0,47.0,21.0,19.0,53.0,21.0,24.0,23.0,33.0,2.0,7.0,5.0,17.0,14.0,4.0,0.0,0.0,1.0,10.0,4.0,3.0,14.0,10.0,5.0,0.0,5.0,8.0,6.0,4.0,0.0,882601.0,1803640.0,1841655.0,13945778.0,1840155.0,14004672.0,13691748.0,13945857.0,1840157.0,175733584.0,34863.0,6.85,16619457788.0,114000000000.0,,,28.0,0.0,2348928.0,0.0,0.0,21579184.0,152345591.0,177960.0,1256.0,3357.0,0.0,327.0,164280.0,2486312.0,2510825.0,9792.0,5701290.0,28470073.0,0.0,0.0,0.0,0.0,,0.0,0.0,3904.0,9555760.0,5374970.0,3881104.0,97.94%,98.02%,99.92%,706000000000.0,102000000000.0,469000000000.0,9428137.0,160522243.0,251438.0
,12-Nov-23,868146.0,94.170 Tb,16.236 Tb,19.02%,99.96%,73.95%,22539 ms,1.60%,1.0 % mod,99.41%,98.90%,1.24 Mbps,99.70%,99.87%,99.71%,99.89%,170973747.0,0.0,8545944.0,3901.0,17136.5 Mbps,2.3 Mbps,2665592.0,21553 ues,31.2 % mod,19.7 % mod,49.1 % mod,48.01%,51.99%,0.00%,19.67%,49.15%,31.18%,99.34%,97.51%,15.15%,47.43%,27.4 Mbps,51293 Ues,0.74,36771 Ues,8.27,162921609.0,163412213.0,4514276621.0,2907074442.0,3789733531.0,6028042479.0,6255243312.0,335577944.0,997504123.0,2297205128.0,4543723194.0,587644991.0,194163762.0,1947463298.0,1017466197.0,1402731542.0,5732222064.0,6065282085.0,1070699425.0,2590925849.0,698120596.0,1223101574.0,1724108064.0,2339138516.0,26724252.0,81849859.0,2893490425.0,3126321160.0,940841337.0,2006016587.0,3408255578.0,3440130539.0,125023686.0,434305240.0,235.0,170.0,42.0,11.0,73.0,84.0,101.0,178.0,27.0,48.0,77.0,50.0,6.0,36.0,51.0,23.0,16.0,11.0,8.0,6.0,3.0,18.0,11.0,17.0,26.0,3.0,3.0,6.0,13.0,2.0,0.0,3.0,0.0,836340.0,1627796.0,1664550.0,12958804.0,1662865.0,13045062.0,12717653.0,12958864.0,1662865.0,171645991.0,34840.0,6.9,17354081941.0,120000000000.0,,,24.0,0.0,2335786.0,0.0,0.0,20641550.0,149194714.0,170095.0,1328.0,2926.0,0.0,841.0,155919.0,2472589.0,2495497.0,9766.0,5494744.0,28347057.0,,,,,,,,3901.0,8545944.0,4839589.0,3417373.0,97.75%,97.87%,99.88%,735000000000.0,107000000000.0,506000000000.0,9252704.0,157072640.0,238477.0
,13-Nov-23,1052187.0,90.100 Tb,15.289 Tb,19.79%,99.77%,73.66%,25845 ms,1.61%,1.0 % mod,99.27%,98.97%,1.45 Mbps,99.69%,99.86%,99.70%,99.85%,173102723.0,0.0,9073134.0,4093.0,16807.9 Mbps,2.2 Mbps,2701444.0,22625 ues,31.2 % mod,19.9 % mod,49.0 % mod,47.88%,52.12%,0.00%,19.85%,49.00%,31.15%,99.53%,97.71%,14.56%,45.31%,26.7 Mbps,50897 Ues,0.75,42828 Ues,8.31,164910900.0,165428896.0,4177300000.0,2717636151.0,3518939425.0,5472474834.0,5704271153.0,315416518.0,912061715.0,2072790137.0,4055612599.0,544910148.0,186428106.0,1845520069.0,968719763.0,1352730694.0,5141838536.0,5473513198.0,1061593184.0,2406345411.0,685676639.0,1180727909.0,1626198889.0,2185229429.0,26327719.0,78025541.0,2579525104.0,2816057153.0,828690433.0,1768172406.0,3111273092.0,3128463573.0,115036094.0,387835539.0,44.0,33.0,7.0,3.0,33.0,34.0,46.0,58.0,54.0,45.0,45.0,30.0,0.0,35.0,52.0,33.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,10.0,3.0,2.0,3.0,0.0,5.0,3.0,5.0,0.0,841255.0,1800138.0,1836937.0,14692723.0,1831983.0,14761870.0,14416752.0,14692781.0,1831986.0,173857954.0,34157.0,6.71,17311304623.0,116000000000.0,,,34.0,0.0,2309297.0,0.0,0.0,20741049.0,150322482.0,185328.0,2307.0,3089.0,0.0,188.0,166663.0,2493492.0,2516116.0,9183.0,5603825.0,28571470.0,,,,,,,,4093.0,9073134.0,4867534.0,3840758.0,98.00%,98.28%,99.71%,704000000000.0,105000000000.0,413000000000.0,9318363.0,158297214.0,252951.0
